,top_category,sub_category,shops
117,art-and-collectibles,pet-portraits,"['ScottieInspired', 'FOTOS2ART', 'BizzeeBCreations', 'CustomPortraitArt', 'UnaViolaSulBalcone', 'LiliDiPrima', 'PopDoggie', 'MartinelaToons', 'TheStardustStudio', 'DogPortraitsfromUK', 'LinenWorkshop', 'wetnosewatercolours', 'PlanaWoodesigns', 'FinestOilPaintings', 'LisaMayPainting', 'Delphimages', 'MeliaArts', 'legacyimages', 'CustomPetPrints', 'ShebboDesign', 'FracturedWood', 'BellePapiers', 'ArtbyWeeze', 'SeabreezeCeramics', 'JulieAnnStudios', 'YourPetInUniform', 'LITDigitalPaintings', 'gensart', 'tigerpixie', 'MartysPetUrnsandMore', 'SidekickPortraits', 'MemelArt', 'bethanysalisbury', 'LetitiasArt', 'CustomWoodWonders', 'SwishAndWag', 'zolayka', 'MiniSoulmates', 'ElenaFickArts', 'CsillasCraftiques', 'RockArtiste', 'TheMagicSleigh']"
118,bath-and-beauty,hair-care,"['ThinkPinkBows', 'CrystalEclipseCrowns', 'LillyBowPeep', 'LeChaim', 'LoveMiaCo', 'avtboutique', 'jahannamartinez', 'Princessory', 'TrueNorthCollection', 'FangirlCreation', 'hairbowsworld', 'ThermalHairCare', 'tanyaslittleshop', 'LeftbankSV', 'YogaHeadbands', '3LoveliesBowtique', 'APPLEMINTHOUSE', 'PunkadoodlesBoutique', 'EllaWinston', 'WebsterWigs', 'OohLaLaDivasandDudes', 'HappyHolmzCreations', 'featherswholesale', 'BabyBloomzBoutique', 'dexlarprice', 'OHMBrand', 'DarklingArtistry', 'LovelyLambsBoutique', 'DianaRoseBoutique', 'JoshicaBeauty', 'LacoHandMade', 'LittleJenStore', 'LexisLittleBowtique', 'threddies', 'cssbowtique', 'BowsforLittle', 'TopGracia', 'luxebuffalo', 'MarisaAnneDesigns', 'CaSales', 'FortuneFavorsTheGold', 'NinthandHazel']"
119,bath-and-beauty,soaps,"['ThirstyCreekRanch', 'TwoWildHares', 'LittleFeatherCompany', 'HonestRootsFarm', 'OceanbubblesCo', 'SouthernBelleSoap', 'ArtisanBathandBody', 'JOANSGARDENS', 'LifeAround2Angels', 'KayleesCraftStoreUS', 'dreamdropbathbombs', 'prettysudsuk', 'BerwynBettysBathShop', 'SillyGoatsSoap', 'XplosiveCosmetiX', 'WhiskeyMermaidCo', 'RossignolFarmSoaps', 'SoapForYourSoul', 'HeavenlyBotanicals', 'CrystalMaeCreations', 'JanetsBathBoutique', 'LauraBotanicals', 'SweetSallysSoaps', 'amethystsoap', 'HeatherLaneCosmetics', 'HomeBrewedSoaps', 'shesthatgirl', 'Avococo', 'FizzyFairyApothecary', 'RusticJoySoap', 'WildHerb', 'WizardAtWork', 'TickTickBloom', 'MichelleGoodSoaps', 'LippincottSoapCo', 'RockyTopSoapShop', '4SistersFarmSoapCo', 'KcSoapsNmore', 'crimsonhill', 'CutiePieSoaps', 'DirtyVegans', 'SomethingWickedBath']"
120,bath-and-beauty,baby-and-child-care,"['NewbeesShop', '3DKoalaLabels', 'QuinnAndLane', 'grandmasbabyboutique', 'CreeksideKid', 'CountryStitched', 'GagaKidz', 'HikuDesigns', 'MamaFoxSews', 'Grinsandgigglesbaby1', 'RenderedNest', 'InfantlyCuteBoutique', 'FawnandFinn', 'TheSnugBugShop', 'BananasBoutique', 'bbsprouts', 'ZigZagRags', 'TheCoralCottage', 'SimplySouthernChics', 'BabySeblime', 'DollyandGeorge', 'TurtleNestCo', 'AddiesThings', 'MeYDecals', 'DollyLanaDesigns', 'NyUrbanAccessories', 'loveyduds', 'LittleBoppers', 'MaeMonograms', 'classypaci', 'maddiecolinandriles', 'LittleOwlsNest', 'KissMasonJars', 'Cuoresognante', 'WittsEndDesign', 'RubyJeanDesigns', 'SewVerySweetLLC', 'twinkletoesdiapers', 'LePetiteBirdie', 'designML', 'sweetheartnsunshine', 'theposhpeaboutique']"
121,bath-and-beauty,makeup-and-cosmetics,"['BillieJeanBeauty', 'MoonGlimmerCosmetics', 'BeautyUndead', 'BeautyBarBaby', 'PASHMACCO', 'KARIZMAlondon', 'DNACosmetics', 'FierceMagenta', 'LeatherandLaceStudio', 'danslairdutemps', 'JoyfulMoose', 'AfiasPressedGlitter', 'SHEAPLUS', 'ErzulieCosmetics', 'ILoveNP', 'ForestFairyGardens', 'Touchofglambeauty', 'AMnails', 'DabHerbMakeup', 'AStitchofHappiness', 'Etherealle', 'Khinspirations', 'PolishedThirteen', 'MoonriseCreek', 'OurShopz', 'LittleStuff4u', 'PureAnada', 'charlieandcrew', 'RhinestoneDazzle', 'badgerfacebeauty', 'emiliebelle', 'EllisonsOrganics', 'ColorCraze2000', 'anothersoul', 'HighlandDesignCo', 'SoGloss', 'NWDesignStudio', 'BluePoppyBath', 'ollieandmaxsoapco', 'DIYLED', 'Glassology', 'BindiCollection']"
122,bath-and-beauty,skin-care,"['AlhudaHenna', 'MDJCreations', 'CrunchyBetty', 'PuurBody', 'TheHomeApothecary', 'HerbivoreBotanicals', 'MalenasGourmet', 'SweetEssentialsStore', 'SweetClementineSoaps', 'HEARTSPRINGCO', 'BestNaturesCosmetic', 'queenofthemeadow', 'MeadowlarkBotanical', 'SillyGoatsSoap', 'goodearthessentials', 'NatureTats', 'FawnLilyBotanica', 'HennaMart', 'SimplyRadiantBeauty', 'deodorantshop', 'GlowBodyandSoul', 'EarthCollective', 'BHNaturals', 'incredibleIndiashop', 'PuraGioia', 'HBOilsCenter', 'EmpireSquid', 'theHERBALCache', 'TALLOWBALMSkinCare', 'SeedGeeks', 'Handmadewithlovebyjw', 'TwoWildHares', 'SimpleLifeMom', 'HeartJCreations', 'SkinCraftOrganics', 'SlumberBabi', 'SweetsOrganic', 'RockyMountainOilCo', 'EarthyGoodies', 'LittleTreeNaturals', 'HarvestMoonHerbsCo', 'YHSolutions']"
123,bath-and-beauty,cosmetic-and-toiletry-storage,"['stephscustoms', 'DeerTrackDesign', 'rennadeluxe', 'IzzyAndOli', 'JustBeBohoCollective', 'fourbugsinarug', 'LittleLovesDesigns', 'FoxEDC', 'ElenaIllustration', 'Mybebecadum', 'DelicateIndustry1', 'ESEFApparel', 'GoodChic', 'FelixStreetStudio', 'SassyGalsWisdom', 'JoyfulMoose', 'ArtPillow', 'HoneyHiveFive', 'TimeForLoveShop', 'DoubleBMonograms', 'PlatoSquirrel', 'donebetter', '28PaperClips', 'PersonalizedFinds', 'TheBestOfMeDesigns', 'BOLDbyTina', 'LiveStyled', 'SoBlessedMonogrammed', 'KerrysCrafts', 'PuntoBelle', 'OplichLeatherGoods', 'Embrodeco', 'SouthernTradeMark', 'NoLongerBlue', 'ModernMakerie', '4BrokeGirls', 'SewNerdyGifts', 'MadeOnMainVT', 'Bagsmadetoorder', 'TheCottonRooster', 'TopHome', 'MarkingOurHome']"
124,bath-and-beauty,personal-care,"['TrojacekFarms', 'FatandtheMoon', 'PURPLETWISTcom', 'BoricBalance', 'deodorantshop', 'KCShaveCo', 'BlackMarketChicago', 'ETHEREALpads', 'SecretsClothPads', 'WhiskeyInkandLace', 'bodyBrana', 'BODHIBASICS', 'CrunchyBetty', 'SpankUToys', 'ollieandmaxsoapco', 'ZirYabsBodyBrew', 'BeardGains', 'Jayalixir', 'CozyFolk', 'BeardologyCLE', 'HelloNaturalShop', 'BranwensBotanicals', 'RusticDesignsByAmie', 'MerlinsBeardProducts', 'TheHippyHomemaker', 'SchmidtsDeodorant', 'MyPinkWinkCream', 'RitzyScents', 'PatsySueBoutique', 'Crocheted4Angels', 'BeeBlissfulBeauty', 'FreshAsaDaisySoaps', 'HippieChickHerbals', 'CaleighsCloth', 'SamrudhiHandicrafts', 'kellabearcreates', 'JBOrganicHairRemoval', 'BDSMGift', 'LONEWOODS', 'TheGreenOption', 'ConsciousBotanics', 'BeardOil']"
125,bath-and-beauty,fragrances,"['TheaterPotion', 'SoapForYourSoul', 'LVNEA', 'DaveandAthena', 'JOANSGARDENS', 'BerrysweetStuff', 'AliibnAdam', 'FigandIvyNaturals', 'cynthias3', 'ForStrangeWomen', 'Hatscents', 'DarkBeautyBoutique', 'scentbythesea', 'FelicieProducts', 'FrankieandMyrrh', 'CommonBrimstone', 'TheSoapWorksinSC', 'LadyAnniesDecants', 'TheSageGoddess', 'FirebirdBathBody', 'ChiChiPerfumes', 'SkyorganicsShop', 'LittleBatch', 'WildRoseHerbs', 'OakwoodSoaperie', 'ecogardenbotanicals', 'BathBodySoul', 'ShySalianaFragrances', 'PacificPerfumes', 'LazyMouseVintage', 'HerbalAttitudes', 'FatandtheMoon', 'daisycakessoap', 'QueenBeeTradingCo', 'SpaFrenzy', 'FarmersSoapery', 'Whoosthemansoap', 'RedolynnceOrganics', 'JustTheGoods', 'MoeggenborgSugarBush', 'SirenSoapShop', 'FreshNGeeky']"
126,bath-and-beauty,spa-and-relaxation,"['LifeAround2Angels', 'CleanHavenNaturals', 'SpaGirlSoaps', 'CKristinaBath', 'sobrightdesigns', 'UrbanSoapsmith', 'LifeForceEssentials', 'HeartsAndCupcakes5', 'Bombotique', 'kessil2000', 'ThatsPalletPerfect', 'BubbleBombBaths', 'PinkParchmentSoaps', 'Hugatreewithme', 'TheCreativeRedBarn', 'AquarianBath', 'ZebraCreationsUK', 'JuniperEarth', 'BombTasticBathBombs', 'ElegantRoseBoutique', 'EarthsPath', 'OMNIAdirect', 'DarlingDesignsByDC', 'theferriswheels', 'SewColorfulDesigns', 'AdaScrubandFizzCo', 'Alohabeautifulskin', 'UmeIncense', 'LittleTaproot', 'figandmoss', 'HerbivoreSoap', 'lizkingdesigns', 'IslandMassageCompany', 'PachaMamaBodyCare', 'plunksoap', 'SimplyPureScents', 'WarmHugsCornBags', 'BerryandBirchCo', 'LexisLoveofNature', 'lulusugar', 'FireFlowerBathBody', 'ShantiAromatherapy']"
127,bath-and-beauty,essential-oils,"['AromaOilAccessory', 'BathBodySoul', 'Essentialoilsupply', 'RibbyRue', 'ShopOneTreeLane', 'Cupiessential', 'SageCreekSupply', 'ShantiAromatherapy', 'NaturalDanja', 'ZelieAllNatural', 'Organicrime', 'StephanieK', 'HisHersWoodworking', 'CountryFolkSoap', 'OzarkEssentials', 'SuLuBeautyShop', 'FairOrganic', 'EverydayOilEssential', 'ellenoire', 'theHERBALCache', 'countrysweetness04', 'EatSleepOil', 'Nikura', 'eScentallLife', 'SimpleisPrettyShop', 'NewMoonBeginnings', 'MythicMist', 'HeavenScentAllNatrl', 'LittleRedGate', 'LoneOakGlassworks', 'KnowStress', 'plunksoap', 'ScrunchyWellnessShop', 'Elleaimecie', 'RedolynnceOrganics', 'SealZiti', 'Earthroma', 'HsHomemadeEssentials', 'SewnBlessings', 'SkyorganicsShop', 'WTOTL', 'GeorgiaHerbal']"
128,bath-and-beauty,bath-accessories,"['Cottonia', 'Yikestwins', 'abunchofstitches', 'SwanSignature', 'RightSoap', 'Supercuret', 'CoCoLavish', 'AllThatsRustic', 'coryellclayworks', 'WildBeeSoapCompany', 'LLFarm', 'amieq', 'DottiesInspirations', 'GreenWithIvy1908', 'TropicalSeaSponges', 'LoveAnniee', 'SassyByTerri', 'DapperCatDesigns', 'MamaBearBabyWear', 'LittleRedGate', 'EcoChicSoaps', 'DowntownIstanbul', 'asliceofdelight', 'MirskyArtGallery', 'flyinshirer', 'MountainMausRemedies', 'WorthStreetWoodshop', 'AwesomeFrames4u', 'TeenyTinyFashions', 'greenOMgreen', 'CKristinaBath', 'BloomingFarm', 'CuriousPurplePig', 'LoveBugDesign2014', 'Majmakes', 'PrissysPlace', 'BeachBountySeaGlass', 'MasonKreationsEtsy', 'GebbiesEmbroidery', 'SuzieSue1972', 'SouthseaBathingHut', 'MadebyLisaDesign']"
129,home-and-living,home-decor,"['Montanacreatives', 'lazerdesigns', 'FancyDayFrames', 'BesemNaturalScents', 'shopEverthineDesigns', 'VazzieTees', 'TheEternalFlame', 'BadAssCandles', 'LoveBuiltShop', 'ShineBoxPrimitives', 'Piyama', 'WeddingAffections', 'CompanyTwentySix', 'MannMadeDesigns4', 'IntheWickofTime', 'mrcwoodproducts', 'objectorienteddesign', 'TheTipsyMermaid', 'ACharmedNest', 'SOLIDFACTORY', 'spencers0', 'TheAntebellumBee', 'SimplyFrenchMarket', '48HourMonogram', 'ShadoArt', 'WreathDreams', 'ConanTheBerber', 'LauraSouderStudio', 'PinkiePeguinShop', 'NeedmoreHeart', 'WorldsSweetestSigns', 'deadheadprops', 'Frostbeard', 'EmmaAndTheBean', 'SignTreasure', 'FancySchmancy3', '3DPaperWallArt', 'PaperRamma', 'braggingbags', 'BeThereInFive', 'MonogramItDarling', 'Natalprint']"
130,home-and-living,kitchen-and-dining,"['ReminderMagnet', 'ThePinkPolkaDotCC', 'KatyMicheleDesigns', 'VintageGaleria', 'JoyfulMoose', 'SewWhatFun', 'feltplanet', 'SkylineWorkshop', 'GeodeInTheRough', 'UniqueSolutionz', 'VinylDecalCustoms', 'blueroompottery', 'EtchCraft', 'ShapeGrinders', 'artRuss', 'TurqPineapple', 'PrettyWittyPaper', 'DankoHandmade', 'DreamworksCreations', 'AKeyToHerHeart', 'MiltonMonograms', 'OurCuttingBoard', 'WoodenYouLoveThis', 'TraceysTrendyVinyl', 'PeanutGalleryStore', 'eugenie2', 'LinenElements', 'CountryBarnBabe', 'susangordonpottery', 'theruffleddaisy', 'DesignsforEternity', 'lazerdesigns', 'JnJEngravery', 'BatesonsBoutique', 'LinenTales', 'Mugsby', 'DashofFlair', 'SSEngraving', 'ModernCelebrations', 'TaylorCraftsEngraved', 'mrcwoodproducts', 'YuccaLane']"
131,home-and-living,bedding,"['QTblankets', 'kutekiddo', 'BeaLinen', 'ZCreateDesign', 'Miauhau', 'thebestdayever', 'ModernCelebrations', 'thatstoocuteboutique', 'PoppintreeHollow', 'LinenTalesInBed', 'TheFlemingsNine', 'StephanieTwistedYarn', 'ByGeorgeBabyBoutique', 'HagarSewingShop', 'PETUNIAS', 'ElonkaNichole', 'enchantedheadwear', 'DressandCharm', 'LandOfKnots', 'ModFox', 'ModernBeautiful', 'LinenSky', 'BOLDLOFT', 'CoutureWeddingHankie', 'TheDesignerMinkyCo', 'TheKraftyElf', 'PoshPeanutKids', 'ChildishDreams', 'bloisem', 'TheCoralCottage', 'PreciousnProsper', 'fabulicious18', 'BabyIsland', 'DrawforToffee', 'TheDreamyDaisy', 'SewCustomCorporation', 'AndreaLBaker', 'GazamTieDye', 'katyferrari', 'onTheRainbow', 'TAKEANAPbedding', 'tarascozycreations']"
132,home-and-living,spirituality-and-religion,"['BUDDHADOMA', 'OceanTokes', 'ilovelotus', 'SagaciousiiDelights', 'RITUALCRAVT', 'MoonFlowerAlchemy', 'Cachvela', 'MoonlightandRosesxx', 'PsychicKatiaRose', 'crystalsNcreations', 'TheDarkExact', 'Cazmira', 'NewMoonBeginnings', 'MyFreeDreams', 'blessingandlight', 'DarkSecretCreations', 'GongsUnlimited', 'TheLittleCrystal', 'SnowHummingbird', 'FoxLark', 'PsychicTwinFeatherz', 'MintAndGlamour', 'SacredRockStars', 'ReligiousIcons', 'sattvayuga', 'TheHippieShip', 'TreeOfLifeApothecary', 'OrgoneVortex', 'MissToriaShop', 'fallawake', 'Herbdance', 'AliveCrystals', 'WitchWayMagazine', 'SecretWindowMirrors', 'thisthatandthese', 'treestuff', 'GoldenLotusMala', 'MissTammysConjurings', 'vagabondgoodsyoga', 'LadyPassionsReadings', 'GratefulGemHead', 'Orgonworld']"
133,home-and-living,storage-and-organization,"['StrutYourStuffSignCo', 'NannieandBCrafts', 'BlackForestCottage', 'MakersEyes', 'HouseOfWoodart', 'GardenCricket', 'citybythebaycustom', '1803ohiofarmbaskets', 'FirwoodForest', 'MidCityMod', 'SalvageRepurposed', 'EJWoodworks', 'MrandMissis', 'gridastudio', 'NotaJewelleryBoxLtd', 'SandJBargainVault', 'ScissorMill', 'braggingbags', 'blueroompottery', 'HaaseHandcraft', 'CascadeIronCo', 'NewForestWoodCrafts', 'DunnRusticDesigns', 'SwankyBadgerDesign', 'claylicious', 'BowheadDesign', 'moderntextures', 'TinBarnCreations', 'VintageShabbyRustick', 'JustKnotWood', 'JJsCraftshop1', 'SawToothTimber', 'HardybarnReloved', 'smallglow', 'FreshlyFramed', 'alenamokhan', 'TheNerdyArtisan', 'MWBStudios', 'JewelryHoldersForYou', 'MissSadiesDesigns', 'DaRosa', 'PerennialPlanner']"
134,home-and-living,outdoor-and-garden,"['KennedyGlassStudio', 'objectorienteddesign', 'FlowersSeeds', 'SMWCREATIONZ', 'SOLIDFACTORY', 'SkyFarmsAirPlants', 'UniqueSolutionz', 'seedsshop', 'CTSairplants', 'AnsonDesign', 'kgw158', 'ShopSucculents', 'HelloTilly', 'CoronaSucculents', 'SmartSeeds', 'MarimoAdrift', 'RedwoodStoneworks', 'FairyDustedMiniature', 'SucculentsAndMore1', 'BespokeEngravables', 'KentuckyStickChairs', 'PersnicketyHome', 'CopperHummingbird', 'BeanAcresSeeds', 'VerticalFlora', 'QualityToolingLLC', 'kenyonorganics', 'Bazingapop', 'SucculentOasis', 'elisethomas', 'Beakus9', 'BeautifulAirPlants', 'AppalachianEmporium', '1Man1Garage', 'RustiqueSigns', 'TwoTreesBotanicals', 'SwampLife', 'sortcement', 'AirPlantDesignStudio', 'DoodleBirdie', 'HirtsGardens', 'FalconandFinch']"
135,home-and-living,furniture,"['ModernUrbanMetals', 'ComfyBumzShop', 'BlueChairUpholstery', 'RepurposedbyM', 'HookAndKnob', 'SalvageRepurposed', 'nakedMETALstudio', 'DelSteel', 'TimsUniqueProducts', 'jeremiahcollection', 'originalsbybarbmazur', 'RusticHooksAndMore', 'ReformedWood', 'TucsonTeepee', 'SMCRusticDesigns', 'MGdesignCenter', 'TheLegShoppe', 'ForgeHardwareStudio', 'UrbanWoodGoods', 'UrbanIndustrialNW', 'CraftersCalendar', 'AmericanMachinist', 'NativeDen', 'PhillyFabrication', 'moderncre8ve', 'VINTAGEVIXENbyZELLE', 'dsartereno', 'WoodenGeometric', 'ChristianWoodsTM', 'woodZwayz', 'daleswoodandmore', 'TheSimpleBarn', 'CCWoodworkCreations', 'Habitables', 'MODarchSupply', 'PostDallas', 'USAVECO', 'hamanica', 'wayneswoodworking', 'newwineoldbottles', 'GetLaidBeds', 'MyHappyTeepee']"
136,home-and-living,lighting,"['zyrRafo', 'IndustrialRewind', 'Eskiden', 'PachasCloud', 'PaniJurek', 'Bornagainwoodworks', 'DesignDistressed', 'UrbanIndustrialCraft', 'LindasLikes', 'newwineoldbottles', 'SacredRockStars', 'lightexture', 'Woodineering', 'gdomm', 'FarmsteadIronworks', 'GoldenRatioFurniture', 'AAarchiTECtureLab', 'LightingBySara', 'BERKSWINEDESIGN', 'VintagePipeCreations', 'VividDelights', 'Illuminology', 'HangoutLighting', 'ConcreteShopWest', 'ChrisCraftiedecor', 'Sponndesign', 'CraftyPics', 'WaldenWoodDesigns', 'GoPioneers', 'MiltonDouglasLampCo', 'GambleFabrications', 'LampShadeCentral', 'yehudalight', 'DRESSASHADE', 'oaklamp', 'HandmadeLightingCo', 'SparkPlugIndustries', 'VintageVybe', 'StyLova', 'LightwithShade', 'BrightenUpUK', 'KWUDLV']"
137,home-and-living,food-and-drink,"['NewMoonTeaCo', 'DecalThat', 'KlineHoneyBeeFarm', 'SugarplumsCrafts', 'SpunLight', 'SOLIDink3d', 'DarsCraftDesigns', 'TheHoneyJarHome', 'FranklyNoted', 'PerfectlyVinylDesign', 'SandyLeafFarm', 'TwoWildHares', 'SugarpopBakeshop', 'WhimsicalCakeCompany', 'AmbisCreations24', 'ZenobiasGarden', 'SignatureSignsDesign', 'ConfettiGiftCompany', 'DiamondChocolates', 'MamaCeeCeesCreations', 'CandiedCakes', 'RiddlesTeaShoppe', 'StarTangledArts', 'CavellaDesign', 'NuttyLittlePeanut', 'Marmalady', 'Pictures4Cakes', 'SugarChicDesign', 'RawChocolateDelight', 'SweetPlseCottonCandy', 'Bellatopperandmore', 'ElsBriarPatch', 'AllGudys', 'TripleOakBakeryGF', 'becauseURpriceless', 'TheCookieCutterLady', 'ContoursAlbion', 'StaceyFlashyFashions', 'DorsetMapleReserve', 'TheBakersMan', 'DecoratedBliss', 'MountainMausRemedies']"
138,home-and-living,office,"['LZpencils', 'AbbiesHouse', 'MainlyCharts', 'AmericanaSigns', 'afterimages', 'NewtonAndTheApple', 'CreationsByAngel', 'carolinapeachpress', 'BlossomAndBronze', 'thecarboncrusader', 'JenniOzella', 'CraftyElephant', 'HuntsHandcraftedWood', 'IndigoPrintables', 'TheDoveTree', 'AnythingPersonal', 'Etchey', 'PrintablePineapple', 'smallglow', 'TaylorElliottDesigns', 'AutumnSummerLLC', 'CurioPress', 'andrewsreclaimed', 'Retroburgh', 'PaperDollDesignsShop', 'ChildofLightDesign', 'nowvintage', 'ShineBoxPrimitives', 'MacaronsandMimosas', 'shopATXdesigns', 'lazerdesigns', 'TheLittleBirdsGifts', 'DanielleGraceDesign1', 'RCVinylDesigns', 'BlushingCuties', 'TheStampCompany', 'LennyMud', 'gooseandrabbit', 'PhotographerSupplyCo', '48HourMonogram', 'siglaserdesigns', 'JMDesigns362']"
139,home-and-living,bathroom,"['SeamsGeeky', 'LDawningScott', 'MerveToker', 'fmcdesign', 'BeeSewHappyBoutique', 'SweetBobbins', 'The94MadHatter', 'Cottonia', 'EdnaFayeCreations', 'CallaAndClover', 'KNKMonograms', 'KokoBlossom', 'ShineBoxPrimitives', 'CraftInnovation', 'LongWhiteBeard', 'TablishedWorks', 'HardybarnReloved', 'HLBhomedesigns', 'GiftedThimble', 'IronIllumination', 'SwirledPeasDesigns', 'RecycledTrees', 'VolcanoForge', 'CountryHomemakers', 'reclaimerdesign', 'MonogramRose', 'tortoisecrow', 'janetwhatmandesigns', 'EandSlittleShop', 'BlackIronIndustrial', 'AmyDeLDesigns', 'InkandRags', 'PerryhillRustics', 'mjknobsandknockers', 'ElegantSigns', 'JennLorynDesigns', 'CottonCloudco', 'JarringCreations', 'AugustAve', 'HomesAndWeddings', 'CountryHomeandHeart', 'AnneHallDesigns']"
140,home-and-living,floor-and-rugs,"['foxandcloverboutique', 'DashwoodShop', 'boodoByTamarNix', 'NickelDesignsShop', 'EngravedLaboratory', 'UrbanOwlCoShop', 'karinapila42', 'ClaybyrneMat', 'Dichotomat', 'COLASHOME', 'ShopJosieB', 'HBEngraved', 'InspireLifeToday', 'MalaYogamatStrap', 'subculturegiftshop', 'craftladiesshop', 'DamnGoodDoormats', 'BeThereInFive', 'Bonnetique', 'Carpetism', 'Skandihome', 'SunnyHomeStory', 'JordHome', 'LittleCatRug', 'Artsydoormats', 'CappadociaCarpetRugs', 'ChicMonogram', 'eCowhides', 'TheHouseOnBrown', 'RiverOakStudio', 'woolWow', 'EmporiumElegance', 'Becozi', 'ExclusiveRug', 'OLDVINSHOP', 'JoyfulElephantShop', 'JPartyDesigns', 'FabHabitat', 'Wohnstadt', 'HouseCandyLA', 'LAVENDERSKYBLUE', 'FranklinandFigg']"
141,home-and-living,cleaning-supplies,"['VintageGaleria', 'FatOwlKids', 'SewWhatFun', 'CurlyGirliePottery', 'LouEmbrace', 'MyEmptyNestDesigns', 'FaroStore', 'LinenSky', 'MissMackOnEtsy', 'GGSIGNS', 'HeartJCreations', 'ItsHandmadebyArianne', 'FallenStarCoutureInc', 'MAMWeddings', 'mylinenart', '4RetroSisters', 'freshpastrystand', 'Giftability', 'EcoChicSoaps', 'loverdoversclothing', 'WooleyKlean', 'Appleberryblue', 'bravocustomprinting', 'SwissMissCloset', 'FlirtyApronsOfficial', 'AlaMarAlpaca', 'LinenCloud', 'huebycrafts', 'lepapierlavable', 'YouHadMeAtInk', 'LinenTales', 'WeKeepItReal', 'Boojiboo', 'ArtsyCraftsyBoutique', 'whitebarnmercantile', 'HCKCrafts', 'LundtLetteringDesign', 'SomethingYouAprons', 'ManInTheMoonHerbs', 'FiberFeltnMore', 'SoapForYourSoul', 'LinenLifeIdeas']"
142,home-and-living,home-improvement,"['ArtsofBrass', 'ForgeHardwareStudio', 'HookAndKnob', 'RusticHooksAndMore', 'RnDx2', 'honeywoodhome', 'JustaGirlAndHerSaw', 'HaoDesign', 'DaRosa', 'OzToymaker', 'PortRayneBoulevard', 'ShabbyRestore', 'LynnsHardware', 'EngravingCave', 'PipeAndWoodDesigns', 'TheWhiteShanty', 'ARoseRambling', 'FestivalReGlass', 'BlackstarPress', 'VermontForgings', 'ChiTownFurniture', 'MullerDsgHardware', 'MorrellDecor', 'OurSweetHomeAlabama', 'Thefoundryman', 'YoureUnique', 'IADECOR', 'WALLPAPERS4BEGINNERS', 'BarnDoorStore', 'SlidingBarnDoor', 'AlLRawCo', 'Doormate', 'IAmCreationsbyIvy', 'RecoWarehouse', 'TrincaFerro', 'RusticRooDesigns', 'EclecticEnvirons', 'StoneCircleArts', 'TheHomeDecorStoreInc', 'mjknobsandknockers', 'LBFEEL', 'BohemianBlessed']"
143,home-and-living,curtains-and-window-treatments,"['BatesonsBoutique', 'PushMountainDesigns', 'SewPanache', 'Ichcha', 'LaTeDaWindows', 'TieingthheKnot', 'ReclaimArtifactsHome', 'CurtainsByJackieDix', 'TheWellDressedWindow', 'solinen', 'CanvasCarnival', 'SewLovelybyKelly', 'shopICD', 'BellasHomeDecor', 'RusticFrenchDecor', 'Kahzuli', 'Mastergardenproducts', 'ShabbyChicLinenC', 'CustomCurtainRods', 'JaimeInteriors', 'FrostingHomeDecor', 'CreativeTouchDecor', 'marionmeenach', 'windowsbymelissa', 'BlackBeltHomeDecor', 'theruffleddaisy', 'HereIsTheShop', 'simpleKINDhome', 'HomeDecorInStyle', 'CreativeMatrimony', 'HappyPlywood', 'Cathyscustompillows', 'CleusaSordiDecor', 'recreateyour', 'CuttingCloth', 'craftfabric030', 'OakbeckForge', 'TheNewHome', 'BohemianBlessed', 'CharmantPoint', 'IndustrialEnvy', 'ModernalityHomeDecor']"
144,home-and-living,home-appliances,"['DankoHandmade', 'krasendom', 'YuccaLane', 'LunaTeaCompany', 'FragmentedOutpost', 'Sweettreatcollection', 'TeaNV', 'ShearBlissAlpacas', 'Favouritecookies', 'SunshineCottage', 'GeekyHerbGrinders', 'FarmHouseOutlet', 'RotaSkateboards', 'LennyMud', 'WithASpin', 'ShabbyNChicTreasures', 'kathywellerart', 'ReDigIt', 'kongfuteaware', 'ThePipetteShop', 'SilverFoxKeepsakes', 'simpleKINDhome', 'NanaBettysHouse', 'NostroTe', 'ZestyNestStore', 'Unihom', 'EverlastingHeirlooms', 'theloftonbroome', 'ZipGrinders', 'EdgeOfTheCave', 'StudioMiaDesigns', 'HotHouseVintageCo', 'AngeleenasBoutique', 'OakeyCreekVintage', 'TheFishboneBride', 'Swagstr', 'MontageDecor', 'CeramaStudio', '9thfloor', 'DabShack', 'Avanturine', 'thewordnerdstudio']"
